Time	Open	High	Low	Close	Volume
2010-02-10 00:00:00	89.805	90.06	89.235	89.915	485603	15
2010-02-11 00:00:00	89.915	90.14	89.57	89.815	462480	16
2010-02-12 00:00:00	89.815	90.42	89.59	89.92	347015	9
2010-02-14 00:00:00	90.12	90.12	89.975	90.055	6083	28
2010-02-15 00:00:00	90.055	90.23	89.91	90.055	228578	11
2010-02-16 00:00:00	90.05	90.51	89.71	90.25	346677	9
2010-02-17 00:00:00	90.25	91.375	90.145	91.075	446925	10
2010-02-18 00:00:00	91.075	92.085	90.57	91.965	447233	9
2010-02-19 00:00:00	91.965	92.145	91.47	91.5	412383	12
2010-02-21 00:00:00	91.43	91.74	91.42	91.62	12017	51
2010-02-22 00:00:00	91.625	91.9	91.02	91.26	381124	10
2010-02-23 00:00:00	91.255	91.285	89.92	90.165	389562	9
2010-02-24 00:00:00	90.165	90.36	89.76	90.285	341997	10
2010-02-25 00:00:00	90.285	90.29	88.8	89.29	417547	10
2010-02-26 00:00:00	89.28	89.5	88.74	88.935	336179	8
2010-02-28 00:00:00	88.845	89.095	88.84	88.87	10502	45
2010-03-01 00:00:00	88.865	89.475	88.81	89.175	362592	11
2010-03-02 00:00:00	89.175	89.37	88.55	88.765	364204	9
2010-03-03 00:00:00	88.765	88.99	88.32	88.595	381432	9
2010-03-04 00:00:00	88.59	89.25	88.135	89.17	315603	9
2010-03-05 00:00:00	89.17	90.585	89.15	90.26	304503	10
2010-03-07 00:00:00	90.445	90.675	90.34	90.605	20954	29
2010-03-08 00:00:00	90.605	90.655	90.15	90.3	441134	8
2010-03-09 00:00:00	90.3	90.305	89.63	89.995	511270	10
2010-03-10 00:00:00	89.995	90.82	89.935	90.49	435290	12
2010-03-11 00:00:00	90.49	90.74	90.205	90.665	433056	9
2010-03-12 00:00:00	90.665	91.085	90.165	90.54	440283	8
2010-03-14 00:00:00	90.61	90.715	90.53	90.705	10421	23
2010-03-15 00:00:00	90.705	90.8	90.26	90.33	383083	12
2010-03-16 00:00:00	90.33	90.73	89.96	90.31	478405	9
2010-03-17 00:00:00	90.31	90.71	90.03	90.415	502820	9
2010-03-18 00:00:00	90.415	90.8	89.75	90.48	486653	9
2010-03-19 00:00:00	90.48	90.715	90.33	90.525	354938	9
2010-03-21 00:00:00	90.495	90.52	90.425	90.44	4733	26
2010-03-22 00:00:00	90.44	90.77	89.83	90.32	358026	10
2010-03-23 00:00:00	90.32	90.465	90.125	90.41	381714	11
2010-03-24 00:00:00	90.41	92.4	90.38	92.015	492444	9
2010-03-25 00:00:00	92.015	92.95	91.76	92.52	429485	10
2010-03-26 00:00:00	92.52	92.89	92.3	92.49	357498	8
2010-03-28 00:00:00	92.44	92.48	92.32	92.4	10525	23
2010-03-29 00:00:00	92.4	92.78	92.35	92.415	470085	8
2010-03-30 00:00:00	92.415	93.02	92.12	92.93	498214	11
2010-03-31 00:00:00	92.93	93.64	92.805	93.52	544790	10
2010-04-01 00:00:00	93.52	94.04	93.28	93.73	446895	8
2010-04-02 00:00:00	93.73	94.69	93.555	94.605	199204	9
2010-04-04 00:00:00	94.65	94.775	94.525	94.53	11895	54
2010-04-05 00:00:00	94.515	94.59	94.08	94.28	249424	9
2010-04-06 00:00:00	94.28	94.285	93.555	93.62	495770	9
2010-04-07 00:00:00	93.62	94.265	93.145	93.2	516029	9
2010-04-08 00:00:00	93.205	93.52	92.825	93.415	430596	8
2010-04-09 00:00:00	93.415	93.78	93.105	93.16	390702	9
2010-04-11 00:00:00	92.93	93.26	92.885	93.085	21606	67
2010-04-12 00:00:00	93.08	93.605	93.045	93.2	516230	9
2010-04-13 00:00:00	93.2	93.41	92.57	93.225	543121	9
2010-04-14 00:00:00	93.225	93.725	92.825	93.3	551349	9
2010-04-15 00:00:00	93.3	93.52	92.87	93.125	491176	9
2010-04-16 00:00:00	93.125	93.125	91.895	92.155	486762	9
2010-04-18 00:00:00	91.84	92.11	91.81	91.95	18868	32
2010-04-19 00:00:00	91.95	92.53	91.595	92.475	564053	10
2010-04-20 00:00:00	92.475	93.39	92.465	93.12	461986	14
2010-04-21 00:00:00	93.12	93.44	92.93	93	494409	9
2010-04-22 00:00:00	93	93.625	92.74	93.53	611343	9
2010-04-23 00:00:00	93.53	94.32	93.31	93.945	457858	9
2010-04-25 00:00:00	93.955	94.19	93.93	94.175	14667	95
2010-04-26 00:00:00	94.175	94.355	93.81	93.87	445024	11
2010-04-27 00:00:00	93.875	94.025	92.81	93.19	563682	8
2010-04-28 00:00:00	93.19	94.315	92.99	94	601016	9
2010-04-29 00:00:00	94	94.26	93.85	93.955	371625	11
2010-04-30 00:00:00	93.955	94.58	93.815	93.815	372673	9
2010-05-02 00:00:00	93.83	94.13	93.825	94.115	14002	84
2010-05-03 00:00:00	94.115	94.79	93.84	94.66	335504	11
2010-05-04 00:00:00	94.66	94.975	94.315	94.895	564592	9
2010-05-05 00:00:00	94.895	94.98	93.535	93.875	558552	11
2010-05-06 00:00:00	93.875	93.97	87.94	91.36	559339	9
2010-05-07 00:00:00	91.36	93.23	90.835	91.56	434826	26
2010-05-09 00:00:00	92.36	92.715	91.66	92.175	17743	108
2010-05-10 00:00:00	92.16	93.535	91.835	93.005	547523	19
2010-05-11 00:00:00	93.005	93.26	92.21	92.805	554806	10
2010-05-12 00:00:00	92.805	93.28	92.45	93.19	535488	11
2010-05-13 00:00:00	93.19	93.635	92.575	92.605	497611	11
2010-05-14 00:00:00	92.605	93.085	91.785	92.495	533879	11
2010-05-16 00:00:00	92.185	92.4	92.175	92.25	13346	138
2010-05-17 00:00:00	92.255	92.69	91.755	92.535	438751	9
2010-05-18 00:00:00	92.53	92.96	91.86	91.86	546141	9
2010-05-19 00:00:00	91.86	92.145	90.95	91.765	602585	12
2010-05-20 00:00:00	91.765	91.875	88.95	89.855	465046	13
2010-05-21 00:00:00	89.86	90.475	89.215	89.95	378828	17
2010-05-23 00:00:00	90.3	90.37	89.95	90.165	29549	30
2010-05-24 00:00:00	90.165	90.62	89.74	90.085	530990	18
2010-05-25 00:00:00	90.085	90.485	89.255	90.32	727313	8
2010-05-26 00:00:00	90.32	90.67	89.805	89.985	556692	9
2010-05-27 00:00:00	89.98	91.075	89.92	90.98	621078	10
2010-05-28 00:00:00	90.985	91.405	90.605	91.05	476968	11
2010-05-30 00:00:00	90.925	91.26	90.91	91.23	11136	118
2010-05-31 00:00:00	91.23	91.615	90.915	91.15	222136	6
2010-06-01 00:00:00	91.15	91.455	90.54	91.15	442233	9
2010-06-02 00:00:00	91.145	92.35	91.02	92.08	513345	9
2010-06-03 00:00:00	92.085	92.8	92.04	92.59	416350	8
2010-06-04 00:00:00	92.59	92.88	91.42	91.875	395718	8
2010-06-06 00:00:00	91.705	91.94	91.485	91.61	21201	90
2010-06-07 00:00:00	91.62	92.08	90.98	91.565	590890	12
2010-06-08 00:00:00	91.565	91.92	90.835	91.325	539172	8
2010-06-09 00:00:00	91.33	91.665	91.055	91.335	445518	8
2010-06-10 00:00:00	91.335	91.545	90.855	91.475	419275	13
2010-06-11 00:00:00	91.475	91.77	91.195	91.635	315673	10
2010-06-13 00:00:00	91.83	91.83	91.605	91.65	11834	79
2010-06-14 00:00:00	91.655	92.11	91.415	91.625	357022	11
2010-06-15 00:00:00	91.625	91.69	91.075	91.515	424476	8
2010-06-16 00:00:00	91.515	91.825	91.085	91.315	351710	9
2010-06-17 00:00:00	91.315	91.42	90.51	90.875	337019	9
2010-06-18 00:00:00	90.87	90.89	90.445	90.7	209506	8
2010-06-20 00:00:00	90.235	90.575	90.21	90.55	16339	123
2010-06-21 00:00:00	90.55	91.475	90.335	91.02	343217	9
2010-06-22 00:00:00	91.02	91.1	90.33	90.38	330274	8
2010-06-23 00:00:00	90.38	90.565	89.725	89.95	268841	9
2010-06-24 00:00:00	89.945	89.97	89.22	89.565	325106	9
2010-06-25 00:00:00	89.565	89.77	89.215	89.235	328722	9
2010-06-27 00:00:00	89.24	89.41	89.205	89.295	9476	80
2010-06-28 00:00:00	89.29	89.465	89.065	89.38	314100	9
2010-06-29 00:00:00	89.38	89.41	88.28	88.59	316458	9
2010-06-30 00:00:00	88.585	88.76	88.35	88.52	287669	8
2010-07-01 00:00:00	88.52	88.52	86.965	87.745	417177	9
2010-07-02 00:00:00	87.75	88.205	87.325	87.735	342627	8
2010-07-04 00:00:00	87.625	87.815	87.625	87.75	10974	165
2010-07-05 00:00:00	87.75	88	87.455	87.51	221350	10
2010-07-06 00:00:00	87.51	87.975	87.345	87.665	389303	10
2010-07-07 00:00:00	87.66	87.84	87.015	87.825	482575	10
2010-07-08 00:00:00	87.825	88.64	87.8	88.515	343622	9
2010-07-09 00:00:00	88.515	88.7	88.37	88.61	300419	9
2010-07-11 00:00:00	88.725	88.84	88.565	88.84	12220	40
2010-07-12 00:00:00	88.84	89.15	88.38	88.745	365262	10
2010-07-13 00:00:00	88.745	88.86	88.025	88.815	432302	7
2010-07-14 00:00:00	88.81	89.105	88.07	88.305	422835	8
2010-07-15 00:00:00	88.31	88.405	87.23	87.425	465948	9
2010-07-16 00:00:00	87.425	87.5	86.265	86.56	385688	8
2010-07-18 00:00:00	86.435	86.665	86.435	86.535	10801	170
2010-07-19 00:00:00	86.53	87.215	86.53	86.76	370835	9
2010-07-20 00:00:00	86.76	87.565	86.715	87.405	401415	9
2010-07-21 00:00:00	87.405	87.43	86.785	86.845	340904	8
2010-07-22 00:00:00	86.845	87.225	86.335	87.21	364215	7
2010-07-23 00:00:00	87.21	87.5	86.735	87.45	318216	11
2010-07-25 00:00:00	87.45	87.67	87.405	87.665	10028	80
2010-07-26 00:00:00	87.665	87.71	86.82	86.9	324342	10
2010-07-27 00:00:00	86.905	87.975	86.825	87.765	423252	9
2010-07-28 00:00:00	87.765	88.115	87.25	87.43	414737	9
2010-07-29 00:00:00	87.425	87.45	86.565	86.75	413273	7
2010-07-30 00:00:00	86.76	86.81	85.945	86.455	389384	9
2010-08-01 00:00:00	86.31	86.525	86.065	86.515	12842	65
2010-08-02 00:00:00	86.515	86.88	86.32	86.525	394899	9
2010-08-03 00:00:00	86.525	86.605	85.67	85.87	376867	9
2010-08-04 00:00:00	85.87	86.395	85.325	86.335	403177	11
2010-08-05 00:00:00	86.335	86.45	85.71	85.805	360780	8
2010-08-06 00:00:00	85.805	86.18	85.02	85.495	306117	8
2010-08-08 00:00:00	85.305	85.445	85.295	85.35	5708	190
2010-08-09 00:00:00	85.35	86.05	85.34	85.93	394105	10
2010-08-10 00:00:00	85.93	86.235	85.17	85.31	448275	10
2010-08-11 00:00:00	85.31	85.465	84.725	85.125	519765	8
2010-08-12 00:00:00	85.125	86.175	84.93	86.165	471479	8
2010-08-13 00:00:00	86.165	86.37	85.565	86.18	355743	8
2010-08-15 00:00:00	86.065	86.235	85.92	85.97	13897	210
2010-08-16 00:00:00	85.97	85.98	85.11	85.18	384289	8
2010-08-17 00:00:00	85.18	85.68	85.18	85.61	425109	10
2010-08-18 00:00:00	85.61	85.61	85.185	85.46	311265	7
2010-08-19 00:00:00	85.465	85.915	84.885	85.2	413577	10
2010-08-20 00:00:00	85.2	85.82	85.195	85.605	297386	13
2010-08-22 00:00:00	85.55	85.7	85.5	85.56	9807	40
2010-08-23 00:00:00	85.56	85.64	85.05	85.08	346580	7
2010-08-24 00:00:00	85.08	85.15	83.59	84.18	419476	9
2010-08-25 00:00:00	84.18	84.83	84.035	84.78	400601	9
2010-08-26 00:00:00	84.78	84.88	84.265	84.32	323864	9
2010-08-27 00:00:00	84.315	85.45	84.27	85.215	388905	10
2010-08-29 00:00:00	85.255	85.745	85.255	85.59	19682	180
2010-08-30 00:00:00	85.595	85.9	84.485	84.6	361505	14
2010-08-31 00:00:00	84.6	84.66	83.82	84.125	384612	9
2010-09-01 00:00:00	84.125	84.66	83.67	84.51	375043	10
2010-09-02 00:00:00	84.51	84.55	83.995	84.365	297008	7
2010-09-03 00:00:00	84.365	85.215	84.16	84.25	264586	10
2010-09-05 00:00:00	84.095	84.475	84.045	84.455	6647	150
2010-09-06 00:00:00	84.455	84.49	84.04	84.165	207371	10
2010-09-07 00:00:00	84.165	84.255	83.515	83.745	402355	10
2010-09-08 00:00:00	83.745	84.04	83.34	83.99	489801	10
2010-09-09 00:00:00	83.99	84.025	83.49	83.91	463343	10
2010-09-10 00:00:00	83.91	84.38	83.75	84.155	383084	10
2010-09-12 00:00:00	84.195	84.36	84.17	84.235	9907	41
2010-09-13 00:00:00	84.235	84.28	83.5	83.6	381111	11
2010-09-14 00:00:00	83.605	83.71	82.92	83.08	403735	8
2010-09-15 00:00:00	83.07	85.77	82.875	85.605	445901	12
2010-09-16 00:00:00	85.595	85.93	85.225	85.81	382437	8
2010-09-17 00:00:00	85.81	85.925	85.595	85.84	326035	9
2010-09-19 00:00:00	85.665	85.77	85.665	85.745	4449	113
2010-09-20 00:00:00	85.74	85.8	85.505	85.72	240419	9
2010-09-21 00:00:00	85.72	85.72	84.97	84.985	325206	9
2010-09-22 00:00:00	84.985	85	84.275	84.59	341167	8
2010-09-23 00:00:00	84.585	84.67	84.26	84.56	311380	11
2010-09-24 00:00:00	84.56	85.385	84.11	84.21	330166	8
2010-09-26 00:00:00	84.215	84.39	84.195	84.325	8463	58
2010-09-27 00:00:00	84.325	84.365	84.115	84.26	373104	8
2010-09-28 00:00:00	84.26	84.34	83.695	83.935	362457	10
2010-09-29 00:00:00	83.935	84.08	83.5	83.76	356418	8
2010-09-30 00:00:00	83.765	83.8	83.165	83.505	326001	11
2010-10-01 00:00:00	83.505	83.555	83.16	83.215	330636	10
2010-10-03 00:00:00	83.21	83.4	83.21	83.34	7705	110
2010-10-04 00:00:00	83.345	83.87	83.18	83.58	293341	9
2010-10-05 00:00:00	83.58	83.985	82.955	83.165	303488	9
2010-10-06 00:00:00	83.16	83.24	82.755	82.975	340963	10
2010-10-07 00:00:00	82.98	83.03	82.11	82.355	280546	8
2010-10-08 00:00:00	82.355	82.56	81.725	81.9	293103	11
2010-10-10 00:00:00	81.885	81.94	81.375	81.815	12165	150
2010-10-11 00:00:00	81.815	82.355	81.815	82.31	221239	13
2010-10-12 00:00:00	82.31	82.31	81.655	81.795	306527	10
2010-10-13 00:00:00	81.795	82.005	81.7	81.71	267131	9
2010-10-14 00:00:00	81.715	81.72	80.885	81.58	379374	12
2010-10-15 00:00:00	81.58	81.62	80.875	81.4	238596	9
2010-10-17 00:00:00	81.345	81.48	81.26	81.33	9668	75
2010-10-18 00:00:00	81.33	81.4	81.125	81.18	319443	9
2010-10-19 00:00:00	81.185	81.92	81.14	81.455	297995	9
2010-10-20 00:00:00	81.455	81.465	80.84	81.105	217254	10
2010-10-21 00:00:00	81.105	81.82	80.92	81.27	314068	10
2010-10-22 00:00:00	81.275	81.5	80.99	81.37	253905	9
2010-10-24 00:00:00	81.247	81.447	81.235	81.31	33383	77
2010-10-25 00:00:00	81.31	81.324	80.412	80.81	183570	10
2010-10-26 00:00:00	80.809	81.65	80.612	81.41	99918	11
2010-10-27 00:00:00	81.41	81.98	81.372	81.583	105858	10
2010-10-28 00:00:00	81.579	81.699	80.863	80.93	103192	11
2010-10-29 00:00:00	80.929	81.069	80.372	80.372	92875	9
2010-10-31 00:00:00	80.274	80.402	80.238	80.402	10194	60
2010-11-01 00:00:00	80.414	81.399	80.327	80.58	103445	33
2010-11-02 00:00:00	80.57	80.959	80.474	80.672	97393	10
2010-11-03 00:00:00	80.669	81.576	80.601	81.065	105748	10
2010-11-04 00:00:00	81.065	81.216	80.584	80.785	98877	9
2010-11-05 00:00:00	80.785	81.465	80.619	81.246	92937	9
2010-11-07 00:00:00	81.208	81.298	81.127	81.156	7245	79
2010-11-08 00:00:00	81.156	81.434	81.003	81.1	100823	9
2010-11-09 00:00:00	81.1	81.96	80.533	81.581	101095	10
2010-11-10 00:00:00	81.583	82.794	81.556	82.221	105475	9
2010-11-11 00:00:00	82.22	82.604	82.039	82.422	102606	10
2010-11-12 00:00:00	82.422	82.651	81.65	82.513	93423	10
2010-11-14 00:00:00	82.398	82.514	82.398	82.489	2109	137
2010-11-15 00:00:00	82.483	83.252	82.395	83.174	61980	12
2010-11-16 00:00:00	83.164	83.589	82.847	83.378	55954	10
2010-11-17 00:00:00	83.379	83.549	83.004	83.135	44342	10
2010-11-18 00:00:00	83.138	83.78	83.102	83.54	51117	10
2010-11-19 00:00:00	83.541	83.64	83.139	83.524	40388	9
2010-11-21 00:00:00	83.458	83.515	83.367	83.477	2036	104
2010-11-22 00:00:00	83.485	83.56	83.229	83.304	34616	13
2010-11-23 00:00:00	83.309	83.842	82.778	83.272	50303	9
2010-11-24 00:00:00	83.279	83.659	82.94	83.525	47541	9
2010-11-25 00:00:00	83.529	83.696	83.402	83.65	27245	9
2010-11-26 00:00:00	83.652	84.182	83.64	84.049	35616	10
2010-11-28 00:00:00	84.008	84.175	83.887	84.167	2182	102
2010-11-29 00:00:00	84.168	84.398	83.818	84.264	53674	14
2010-11-30 00:00:00	84.261	84.266	83.417	83.677	104550	12
2010-12-01 00:00:00	83.677	84.387	83.374	84.129	91516	12
2010-12-02 00:00:00	84.126	84.358	83.487	83.749	84229	12
2010-12-03 00:00:00	83.748	83.838	82.515	82.522	71702	12
2010-12-05 00:00:00	82.622	82.787	82.603	82.783	2765	54
2010-12-06 00:00:00	82.781	82.989	82.567	82.679	68091	12
2010-12-07 00:00:00	82.677	83.657	82.337	83.48	84746	12
2010-12-08 00:00:00	83.48	84.298	83.477	84.108	101765	12
2010-12-09 00:00:00	84.108	84.108	83.507	83.825	91579	12
2010-12-10 00:00:00	83.826	84.009	83.449	83.939	76780	14
2010-12-12 00:00:00	83.983	84.016	83.957	83.978	2271	26
2010-12-13 00:00:00	83.976	84.347	83.104	83.443	98409	14
2010-12-14 00:00:00	83.446	83.827	82.832	83.803	97490	14
2010-12-15 00:00:00	83.805	84.509	83.644	84.27	97973	12
2010-12-16 00:00:00	84.27	84.443	83.861	84.05	84571	12
2010-12-17 00:00:00	84.046	84.199	83.687	83.966	74267	12
2010-12-19 00:00:00	83.904	84.089	83.904	84.018	2030	72
2010-12-20 00:00:00	84.017	84.118	83.628	83.78	79923	13
2010-12-21 00:00:00	83.78	83.9	83.497	83.801	73376	13
2010-12-22 00:00:00	83.801	83.848	83.41	83.56	66308	13
2010-12-23 00:00:00	83.558	83.566	82.854	83.025	56134	15
2010-12-24 00:00:00	83.026	83.161	82.851	82.861	36748	14
2010-12-26 00:00:00	82.753	82.957	82.745	82.941	2946	51
2010-12-27 00:00:00	82.939	82.975	82.65	82.752	45795	15
2010-12-28 00:00:00	82.749	82.764	81.811	82.364	87163	14
2010-12-29 00:00:00	82.359	82.367	81.593	81.627	63748	13
2010-12-30 00:00:00	81.624	81.848	81.287	81.497	64864	12
2010-12-31 00:00:00	81.499	81.542	80.936	81.119	45214	16
2011-01-02 00:00:00	81.127	81.241	80.916	81.12	4230	156
2011-01-03 00:00:00	81.125	81.748	81.125	81.667	60401	16
2011-01-04 00:00:00	81.668	82.277	81.608	82.047	95028	15
2011-01-05 00:00:00	82.047	83.374	81.879	83.183	92803	13
2011-01-06 00:00:00	83.184	83.388	82.879	83.306	94051	12
2011-01-07 00:00:00	83.301	83.674	82.85	83.135	91573	14
2011-01-09 00:00:00	83.194	83.243	83.038	83.039	3660	71
2011-01-10 00:00:00	83.03	83.273	82.665	82.713	78606	14
2011-01-11 00:00:00	82.715	83.487	82.715	83.358	101471	11
2011-01-12 00:00:00	83.358	83.458	82.809	83.079	92980	11
2011-01-13 00:00:00	83.083	83.148	82.544	82.762	92622	10
2011-01-14 00:00:00	82.765	83.06	82.406	82.837	108954	12
2011-01-16 00:00:00	82.773	82.948	82.767	82.889	3616	67
2011-01-17 00:00:00	82.888	82.999	82.348	82.67	75353	12
2011-01-18 00:00:00	82.673	82.82	82.329	82.618	105126	12
2011-01-19 00:00:00	82.619	82.685	81.848	82.153	119525	12
2011-01-20 00:00:00	82.156	83.121	82.05	82.942	138864	13
2011-01-21 00:00:00	82.942	83.086	82.528	82.559	111690	13
2011-01-23 00:00:00	82.502	82.69	82.488	82.597	3163	84
2011-01-24 00:00:00	82.596	82.917	82.3	82.537	103642	13
2011-01-25 00:00:00	82.54	82.663	81.977	82.265	124588	12
2011-01-26 00:00:00	82.264	82.606	81.98	82.166	109754	11
2011-01-27 00:00:00	82.165	83.21	82.019	82.887	123418	14
2011-01-28 00:00:00	82.887	82.898	81.982	82.108	111874	12
2011-01-30 00:00:00	81.979	82.164	81.95	82.097	4629	72
2011-01-31 00:00:00	82.093	82.25	81.906	82.098	114282	13
2011-02-01 00:00:00	82.098	82.147	81.307	81.397	138817	12
2011-02-02 00:00:00	81.396	81.855	81.357	81.496	127615	13
2011-02-03 00:00:00	81.496	82.057	81.399	81.657	124376	12
2011-02-04 00:00:00	81.655	82.461	81.104	82.173	148941	14
2011-02-06 00:00:00	82.141	82.278	82.14	82.225	4608	53
2011-02-07 00:00:00	82.228	82.465	82.155	82.296	140214	13
2011-02-08 00:00:00	82.292	82.418	81.769	82.299	137693	12
2011-02-09 00:00:00	82.31	82.661	82.198	82.411	127307	13
2011-02-10 00:00:00	82.414	83.387	82.378	83.342	132954	14
2011-02-11 00:00:00	83.347	83.667	83.238	83.423	81395	12
2011-02-13 00:00:00	83.482	83.515	83.405	83.434	5511	34
2011-02-14 00:00:00	83.434	83.489	83.093	83.401	96165	12
2011-02-15 00:00:00	83.408	83.911	83.193	83.713	151730	12
2011-02-16 00:00:00	83.716	83.968	83.489	83.604	134026	11
2011-02-17 00:00:00	83.606	83.742	83.15	83.294	118849	12
2011-02-18 00:00:00	83.289	83.526	83.029	83.174	106337	11
2011-02-20 00:00:00	83.06	83.169	83.009	83.103	3719	40
2011-02-21 00:00:00	83.103	83.525	83.059	83.07	79121	12
2011-02-22 00:00:00	83.069	83.426	82.577	82.761	164914	12
2011-02-23 00:00:00	82.761	82.887	82.315	82.443	118666	13
2011-02-24 00:00:00	82.442	82.458	81.619	82.058	135155	12
2011-02-25 00:00:00	82.057	82.057	81.637	81.662	101451	12
2011-02-27 00:00:00	81.668	81.742	81.629	81.631	4376	48
2011-02-28 00:00:00	81.627	81.979	81.617	81.877	104933	13
2011-03-01 00:00:00	81.877	82.229	81.781	81.911	114493	13
2011-03-02 00:00:00	81.909	82.108	81.566	81.838	97917	12
2011-03-03 00:00:00	81.838	82.517	81.721	82.368	112015	12
2011-03-04 00:00:00	82.368	83.065	82.214	82.306	87298	12
2011-03-06 00:00:00	82.298	82.357	82.2	82.348	8432	10
2011-03-07 00:00:00	82.35	82.384	81.949	82.289	136296	12
2011-03-08 00:00:00	82.29	82.848	82.206	82.817	159250	13
2011-03-09 00:00:00	82.816	82.93	82.574	82.843	131140	13
2011-03-10 00:00:00	82.842	83.167	82.697	82.914	186108	12
2011-03-11 00:00:00	82.914	83.292	81.652	81.884	144882	13
2011-03-13 00:00:00	81.638	81.889	80.577	81.29	28655	10
2011-03-14 00:00:00	81.29	82.448	81.286	81.824	170483	15
2011-03-15 00:00:00	81.825	82.039	80.603	81.063	219139	13
2011-03-16 00:00:00	81.061	81.166	76.388	79.133	248974	14
2011-03-17 00:00:00	79.132	79.74	78.254	79.523	263742	21
2011-03-18 00:00:00	79.523	81.986	79.166	80.546	213493	17
2011-03-20 00:00:00	80.857	81.019	80.719	81.019	14736	19
2011-03-21 00:00:00	81.019	81.313	80.81	81.225	127888	14
2011-03-22 00:00:00	81.225	81.225	80.84	81.042	132737	10
2011-03-23 00:00:00	81.043	81.068	80.7	80.873	143954	13
2011-03-24 00:00:00	80.873	81.049	80.761	81.019	124417	12
2011-03-25 00:00:00	81.019	81.488	80.869	81.334	106000	12
2011-03-27 00:00:00	81.378	81.606	81.295	81.578	6519	66
2011-03-28 00:00:00	81.578	81.841	81.515	81.719	111317	11
2011-03-29 00:00:00	81.719	82.526	81.54	82.501	149286	13
2011-03-30 00:00:00	82.5	83.208	82.412	83.139	164291	13
2011-03-31 00:00:00	83.138	83.435	82.561	83.417	176648	12
2011-04-01 00:00:00	83.418	84.728	83.35	84.043	168596	11
2011-04-03 00:00:00	84.17	84.381	84.097	84.166	6019	64
2011-04-04 00:00:00	84.167	84.476	83.851	84.352	135000	13
2011-04-05 00:00:00	84.352	85.235	84.159	84.971	116464	13
2011-04-06 00:00:00	84.972	85.519	84.838	85.44	143428	13
2011-04-07 00:00:00	85.44	85.477	84.588	84.888	139602	14
2011-04-08 00:00:00	84.889	85.387	84.663	84.764	120734	13
2011-04-10 00:00:00	84.844	85.152	84.782	85.124	7427	62
2011-04-11 00:00:00	85.124	85.128	84.357	84.448	112694	15
2011-04-12 00:00:00	84.447	84.571	83.458	83.751	169358	14
2011-04-13 00:00:00	83.751	84.258	83.569	83.732	135559	13
2011-04-14 00:00:00	83.733	83.824	82.95	83.665	160847	13
2011-04-15 00:00:00	83.667	83.75	82.954	83.096	116894	13
2011-04-17 00:00:00	83.174	83.256	83.002	83.086	7190	86
2011-04-18 00:00:00	83.086	83.193	82.177	82.475	147033	15
2011-04-19 00:00:00	82.477	82.873	82.359	82.763	178179	13
2011-04-20 00:00:00	82.765	83.094	82.25	82.49	193322	15
2011-04-21 00:00:00	82.491	82.492	81.62	81.862	196074	16
2011-04-22 00:00:00	81.862	82.106	81.661	81.834	47736	20
2011-04-24 00:00:00	81.789	82.049	81.764	82.03	6873	59
2011-04-25 00:00:00	82.03	82.42	81.628	81.669	118645	16
2011-04-26 00:00:00	81.669	81.969	81.259	81.381	167553	16
2011-04-27 00:00:00	81.381	82.785	81.346	82.248	167159	13
2011-04-28 00:00:00	82.246	82.256	81.397	81.608	141241	15
2011-04-29 00:00:00	81.607	81.62	81.04	81.162	80649	16
2011-05-01 00:00:00	81.06	81.345	81.06	81.224	8520	110
2011-05-02 00:00:00	81.224	81.687	80.996	81.232	103160	15
2011-05-03 00:00:00	81.232	81.234	80.695	81.035	112685	13
2011-05-04 00:00:00	81.034	81.187	80.43	80.601	132549	12
2011-05-05 00:00:00	80.601	80.649	79.563	80.315	183838	13
2011-05-06 00:00:00	80.327	80.936	80.201	80.607	183824	11
2011-05-08 00:00:00	80.603	80.837	80.603	80.789	7860	51
2011-05-09 00:00:00	80.789	80.827	80.156	80.169	160148	12
2011-05-10 00:00:00	80.17	81.084	80.166	80.97	178513	13
2011-05-11 00:00:00	80.97	81.321	80.613	81.031	196535	11
